Date,Open,High,Low,Close,Volume
2017-02-08,12584.57,12653.91,12341.9,12376.56,4188284
2017-02-09,12445.9,12619.24,12445.9,12515.24,2296524
2017-02-10,12515.24,12965.92,12480.57,12861.92,5143308
2017-02-13,12861.92,12931.26,12723.25,12827.25,2793939
2017-02-14,12792.58,13035.26,12792.58,12931.26,3866635
2017-02-15,12931.26,13451.28,12931.26,13381.94,6928789
2017-02-16,13451.28,13624.62,13173.93,13381.94,8520880
2017-02-17,13312.61,13381.94,13069.93,13104.6,4006821
2017-02-20,13000.59,13173.93,12757.92,12827.25,3885485
2017-02-21,12965.92,13069.93,12688.58,12688.58,3777880
2017-02-22,12757.92,12757.92,12376.56,12480.57,5649044
2017-02-23,12549.91,12584.57,12133.89,12411.23,3567659
2017-02-24,12341.9,12757.92,12272.56,12515.24,2029767
2017-02-27,12411.23,12792.58,12376.56,12688.58,2195870
2017-02-28,12688.58,12827.25,12549.91,12653.91,3729838
2017-03-01,12619.24,12653.91,12307.23,12480.57,1705696
2017-03-02,12619.24,12619.24,12411.23,12445.9,1177460
2017-03-03,12445.9,12723.25,12272.56,12688.58,2529749
2017-03-06,12792.58,12965.92,12688.58,12757.92,3134106
2017-03-07,12653.91,12827.25,12653.91,12688.58,1218232
2017-03-08,12653.91,13069.93,12515.24,12723.25,2844317
2017-03-09,12723.25,12965.92,12723.25,12757.92,1848059
2017-03-10,12757.92,12931.26,12619.24,12619.24,1398540
2017-03-13,12619.24,12653.91,12445.9,12445.9,1527549
2017-03-14,12411.23,12549.91,12341.9,12411.23,1443856
2017-03-15,12411.23,12549.91,12307.23,12341.9,1511540
2017-03-16,12411.23,12549.91,12341.9,12376.56,1278301
2017-03-17,12480.57,12688.58,12480.57,12515.24,1062917
2017-03-20,12619.24,12757.92,12480.57,12688.58,2421610
2017-03-21,12792.58,12965.92,12757.92,12827.25,3562495
2017-03-22,12965.92,13104.6,12723.25,12723.25,3651928
2017-03-23,12723.25,12861.92,12653.91,12827.25,1511093
2017-03-24,12896.59,13069.93,12827.25,12965.92,3810100
2017-03-27,13173.93,13347.28,12965.92,13035.26,2672026
2017-03-28,13035.26,13104.6,12757.92,12827.25,1430991
2017-03-29,12792.58,12827.25,12688.58,12723.25,1584980
2017-03-30,12757.92,12896.59,12723.25,12723.25,1431135
2017-03-31,12792.58,12792.58,12480.57,12549.91,2084284
2017-04-03,12584.57,12619.24,12411.23,12480.57,2269179
2017-04-04,12549.91,12584.57,12445.9,12445.9,1119092
2017-04-05,12515.24,12584.57,12411.23,12480.57,1151254
2017-04-07,12445.9,12549.91,12376.56,12480.57,982512
2017-04-10,12480.57,12584.57,12411.23,12411.23,645128
2017-04-11,12411.23,12584.57,12307.23,12549.91,2040713
2017-04-12,12480.57,12688.58,12341.9,12341.9,1650933
2017-04-13,12411.23,12515.24,12307.23,12307.23,1664519
2017-04-14,12203.22,12307.23,12064.55,12133.89,2373640
2017-04-17,12133.89,12341.9,11787.2,11787.2,2341003
2017-04-18,11787.2,11995.21,11752.54,11995.21,1554678
2017-04-19,11960.54,12064.55,11960.54,11995.21,717499
2017-04-20,12064.55,12168.55,11891.21,12064.55,798568
2017-04-21,12064.55,12064.55,11821.87,11856.54,940918
2017-04-24,11856.54,11925.88,11787.2,11787.2,524427
2017-04-25,11787.2,11995.21,11752.54,11856.54,702327
2017-04-26,11787.2,11995.21,11787.2,11925.88,685511
2017-04-27,11925.88,12064.55,11925.88,11995.21,592357
2017-04-28,11995.21,12237.89,11925.88,12029.88,1287820
2017-05-03,12168.55,12203.22,12029.88,12133.89,684342
2017-05-04,12133.89,12480.57,12064.55,12341.9,1663625
2017-05-05,12272.56,12376.56,12237.89,12307.23,607991
2017-05-08,12272.56,12411.23,12203.22,12307.23,1014789
2017-05-09,12237.89,12480.57,12203.22,12445.9,1217568
2017-05-10,12445.9,12827.25,12411.23,12688.58,2833327
2017-05-11,12757.92,12757.92,12549.91,12549.91,924549
2017-05-12,12480.57,12792.58,12480.57,12584.57,1014270
2017-05-15,12584.57,12619.24,12376.56,12549.91,1601305
2017-05-16,12445.9,12619.24,12272.56,12341.9,1176537
2017-05-17,12307.23,12515.24,12203.22,12307.23,944422
2017-05-18,12341.9,12653.91,12307.23,12445.9,1346317
2017-05-19,12480.57,12757.92,12480.57,12619.24,1574423
2017-05-22,12827.25,13485.95,12688.58,13312.61,7457313
2017-05-23,13312.61,13485.95,12965.92,12965.92,2834278
2017-05-24,13035.26,13485.95,12827.25,13347.28,4148997
2017-05-25,13347.28,13451.28,13069.93,13104.6,3202036
2017-05-26,13104.6,13312.61,13035.26,13104.6,2994627
2017-05-29,13277.94,13797.96,13277.94,13555.28,8062333
2017-05-30,13555.28,13659.29,13104.6,13104.6,3898711
2017-05-31,13104.6,13277.94,12965.92,13035.26,1527088
2017-06-01,13035.26,13243.27,12931.26,12931.26,2391755
2017-06-02,12965.92,13000.59,12792.58,12965.92,2263079
2017-06-05,13173.93,13243.27,13000.59,13035.26,1396825
2017-06-06,13069.93,13347.28,12965.92,13312.61,2543898
2017-06-07,13381.94,13901.97,13381.94,13797.96,8791098
2017-06-08,13728.63,13797.96,13451.28,13555.28,1853987
2017-06-09,13555.28,13763.29,13451.28,13451.28,1746295
2017-06-12,13520.62,13659.29,13381.94,13520.62,1679259
2017-06-13,13520.62,13797.96,13416.61,13728.63,1813056
2017-06-14,13867.3,14179.31,13867.3,14040.64,4585377
2017-06-15,14005.97,14491.33,14005.97,14179.31,4144180
2017-06-16,14040.64,14283.32,14040.64,14144.64,1514482
2017-06-19,14248.65,14421.99,14144.64,14352.65,3071498
2017-06-20,14491.33,14526.0,14317.99,14491.33,2830673
2017-06-21,14491.33,14491.33,13797.96,14040.64,3847554
2017-06-22,14075.31,14179.31,13832.63,13832.63,2646181
2017-06-23,13797.96,13867.3,13624.62,13867.3,2223518
2017-06-26,13832.63,14248.65,13832.63,14040.64,1915859
2017-06-27,14075.31,14144.64,13867.3,13867.3,2127637
2017-06-28,13936.63,14005.97,13659.29,13971.3,1877336
2017-06-29,13867.3,14213.98,13867.3,13971.3,2271876
2017-06-30,14005.97,14040.64,13936.63,14040.64,1241611
2017-07-03,14075.31,14317.99,14005.97,14317.99,3808498
2017-07-04,14352.65,14352.65,14040.64,14109.98,1167782
2017-07-05,14213.98,14213.98,14040.64,14144.64,1613132
2017-07-06,14144.64,14213.98,14040.64,14040.64,2316716
2017-07-07,14109.98,14213.98,13797.96,13797.96,2690069
2017-07-10,13797.96,13936.63,13035.26,13589.95,3815176
2017-07-11,13520.62,13659.29,13312.61,13589.95,1561658
2017-07-12,13659.29,13659.29,13381.94,13520.62,1211496
2017-07-13,13589.95,13659.29,13381.94,13659.29,3625810
2017-07-14,13659.29,13728.63,13381.94,13416.61,2025023
2017-07-17,13416.61,13451.28,12896.59,13035.26,3081479
2017-07-18,13035.26,13173.93,12896.59,12896.59,3622824
2017-07-19,13069.93,13104.6,12965.92,13104.6,3411362
2017-07-20,13104.6,13173.93,12861.92,13173.93,2891809
2017-07-21,13173.93,13347.28,12896.59,12896.59,3076518
2017-07-24,12896.59,13000.59,12827.25,12896.59,1301882
2017-07-25,12965.92,13243.27,12965.92,13243.27,1963712
2017-07-26,13347.28,13624.62,13243.27,13485.95,4608799
2017-07-27,13347.28,13520.62,13312.61,13381.94,2954980
2017-07-28,13381.94,13693.96,13347.28,13520.62,4717587
2017-07-31,13659.29,14144.64,13659.29,14144.64,5356615
2017-08-01,14144.64,14144.64,13867.3,13867.3,3985087
2017-08-02,13659.29,14248.65,13589.95,13971.3,6321302
2017-08-03,14040.64,14283.32,13936.63,13971.3,8260815
2017-08-04,14005.97,14075.31,13624.62,13832.63,5093060
2017-08-07,13901.97,13936.63,13693.96,13832.63,3942742
2017-08-08,13832.63,13971.3,13624.62,13624.62,4821370
2017-08-09,13520.62,13589.95,12965.92,13035.26,6352369
2017-08-10,12965.92,13173.93,12827.25,12861.92,5508657
2017-08-11,12931.26,13173.93,12827.25,13173.93,3986370
2017-08-14,13139.27,13416.61,13139.27,13347.28,1953270
2017-08-15,13347.28,13416.61,13173.93,13208.6,2067510
2017-08-16,13139.27,13208.6,13069.93,13104.6,1728468
2017-08-17,13069.93,13173.93,12861.92,12861.92,2401289
2017-08-18,12827.25,13000.59,12688.58,12896.59,2087428
2017-08-21,12861.92,12965.92,12827.25,12861.92,1416656
2017-08-22,12861.92,12861.92,12653.91,12653.91,1939598
2017-08-23,12653.91,12757.92,12549.91,12653.91,3108145
2017-08-24,12688.58,13139.27,12653.91,13104.6,3729017
2017-08-25,13139.27,13208.6,13000.59,13069.93,2296913
2017-08-28,13069.93,13104.6,12931.26,13069.93,1510243
2017-08-29,13035.26,13104.6,12931.26,12965.92,2141786
2017-08-30,12896.59,12965.92,12861.92,12861.92,901097
2017-08-31,12931.26,13312.61,12896.59,13208.6,3425814
2017-09-01,13208.6,13416.61,13139.27,13208.6,2991756
2017-09-05,13173.93,13208.6,13035.26,13104.6,1233404
2017-09-06,13104.6,13104.6,12931.26,13000.59,1448558
2017-09-07,13000.59,13208.6,13000.59,13104.6,1334333
2017-09-08,13104.6,13173.93,13000.59,13000.59,1590619
2017-09-11,13000.59,13069.93,12827.25,12861.92,1630439
2017-09-12,12896.59,13000.59,12861.92,12931.26,1444635
2017-09-13,12931.26,13000.59,12861.92,12896.59,1541107
2017-09-14,12896.59,13035.26,12896.59,13000.59,2255564
2017-09-15,13000.59,13000.59,12931.26,12965.92,997699
2017-09-18,13104.6,13416.61,13104.6,13277.94,5053298
