Date,Open,High,Low,Close,Volume
2016-05-19,11020.72,11079.03,10845.79,10845.79,1656934
2016-05-20,10845.79,10962.41,10612.54,10670.85,3390458
2016-05-23,10670.85,10729.16,10437.61,10437.61,2623378
2016-05-24,10437.61,10554.23,10320.99,10437.61,2820580
2016-05-25,10495.92,10612.54,10437.61,10437.61,1609584
2016-05-26,10379.3,10437.61,10146.06,10204.37,2748003
2016-05-27,10204.37,10379.3,10087.75,10379.3,2515044
2016-05-30,10379.3,10612.54,10320.99,10554.23,1134147
2016-05-31,10612.54,10729.16,10554.23,10612.54,3109685
2016-06-01,10495.92,10729.16,10495.92,10670.85,1771476
2016-06-02,10670.85,10787.47,10612.54,10787.47,1431966
2016-06-03,10787.47,10845.79,10670.85,10670.85,1913095
2016-06-06,10670.85,10670.85,10495.92,10612.54,1857772
2016-06-07,10670.85,10670.85,10495.92,10554.23,1971335
2016-06-08,10495.92,10787.47,10495.92,10670.85,2914165
2016-06-09,10670.85,11020.72,10612.54,10962.41,5047976
2016-06-10,10904.1,11079.03,10845.79,10845.79,6748865
2016-06-13,10787.47,10845.79,10612.54,10670.85,1520577
2016-06-14,10554.23,10670.85,10495.92,10554.23,1912512
2016-06-15,10495.92,10670.85,10495.92,10554.23,1488405
2016-06-16,10612.54,10670.85,10495.92,10495.92,1405212
2016-06-17,10495.92,10554.23,10320.99,10495.92,1655081
2016-06-20,10437.61,10495.92,10379.3,10495.92,1022076
2016-06-21,10612.54,10612.54,10437.61,10495.92,987485
2016-06-22,10495.92,10495.92,10379.3,10437.61,636743
2016-06-23,10437.61,10554.23,10379.3,10495.92,1311078
2016-06-24,10437.61,10437.61,9854.5,10320.99,3321019
2016-06-27,10087.75,10204.37,9971.12,10204.37,1371942
2016-06-28,10204.37,10204.37,10029.44,10204.37,603181
2016-06-29,10204.37,10379.3,10146.06,10262.68,1858200
2016-06-30,10262.68,10320.99,10146.06,10204.37,1096829
2016-07-01,10146.06,10262.68,10087.75,10146.06,1352220
2016-07-04,10146.06,10204.37,9971.12,10204.37,2668069
2016-07-05,10204.37,10612.54,10146.06,10495.92,3543672
2016-07-06,10379.3,10437.61,10320.99,10437.61,1025951
2016-07-07,10379.3,10437.61,10320.99,10437.61,1032553
2016-07-08,10437.61,10437.61,10087.75,10379.3,2172379
2016-07-11,10379.3,10554.23,10204.37,10379.3,3451013
2016-07-12,10437.61,10437.61,10262.68,10379.3,1179268
2016-07-13,10379.3,10904.1,10379.3,10787.47,7421933
2016-07-14,10845.79,11137.34,10845.79,10845.79,7990662
2016-07-15,10787.47,10845.79,10670.85,10787.47,1926163
2016-07-18,10670.85,10904.1,10554.23,10845.79,3570665
2016-07-19,10845.79,10845.79,10379.3,10495.92,4902102
2016-07-20,10495.92,10554.23,10320.99,10320.99,2338026
2016-07-21,10320.99,10437.61,10262.68,10320.99,2924797
2016-07-22,10262.68,10320.99,10087.75,10320.99,3446211
