Date,Open,High,Low,Close,Volume
2016-06-30,13532.33,13564.17,13309.45,13309.45,2044717
2016-07-01,13373.13,13468.65,13309.45,13341.29,1768156
2016-07-04,13373.13,13596.01,13373.13,13532.33,2637752
2016-07-05,13532.33,13596.01,13436.81,13436.81,2415259
2016-07-06,13404.97,13532.33,13341.29,13468.65,1838165
2016-07-07,13596.01,13978.1,13500.49,13787.06,4863410
2016-07-08,13818.9,14137.31,13818.9,13882.58,4869697
2016-07-11,13914.42,14009.94,13564.17,13564.17,3314409
2016-07-12,13564.17,13691.54,13373.13,13564.17,2273377
2016-07-13,13564.17,13787.06,13564.17,13659.7,2293250
2016-07-14,13691.54,13978.1,13659.7,13691.54,6443187
2016-07-15,13659.7,13755.22,13564.17,13564.17,2229469
2016-07-18,13532.33,13596.01,13436.81,13564.17,2101845
2016-07-19,13596.01,13596.01,13277.61,13341.29,4026028
2016-07-20,13341.29,13404.97,13245.77,13245.77,1877919
2016-07-21,13277.61,13373.13,13213.92,13245.77,1765133
2016-07-22,13213.92,13213.92,13022.88,13150.24,2926617
2016-07-25,13150.24,13182.08,13086.56,13086.56,1147648
2016-07-26,13086.56,13118.4,12991.04,13022.88,1433555
2016-07-27,13150.24,13277.61,13118.4,13150.24,1693077
2016-07-28,13150.24,13277.61,13118.4,13150.24,1565329
2016-07-29,13150.24,13182.08,13054.72,13054.72,737441
2016-08-01,13054.72,13150.24,12991.04,13086.56,1452512
2016-08-02,13086.56,13086.56,12895.52,12927.36,2559648
2016-08-03,12927.36,12991.04,12863.68,12895.52,1427140
2016-08-04,12895.52,12991.04,12863.68,12863.68,1038917
2016-08-05,12863.68,12959.2,12799.99,12895.52,1409767
2016-08-08,12959.2,13054.72,12927.36,12927.36,838685
2016-08-09,12991.04,13022.88,12927.36,13022.88,827512
2016-08-10,12959.2,13086.56,12959.2,13086.56,722880
2016-08-11,13150.24,13309.45,13118.4,13309.45,1787083
2016-08-12,13373.13,13500.49,13213.92,13245.77,1749073
2016-08-15,13245.77,13277.61,13213.92,13245.77,858625
2016-08-16,13373.13,13691.54,13245.77,13596.01,5903952
2016-08-17,13596.01,13850.74,13532.33,13755.22,4135820
2016-08-18,13755.22,14009.94,13691.54,13723.38,3574085
2016-08-19,13787.06,13787.06,13500.49,13500.49,2022673
2016-08-22,13373.13,13404.97,13213.92,13213.92,3036349
2016-08-23,13309.45,13341.29,13182.08,13277.61,1354320
2016-08-24,13309.45,13500.49,13309.45,13373.13,2348637
2016-08-25,13404.97,13532.33,13341.29,13500.49,1835845
2016-08-26,13500.49,13818.9,13500.49,13691.54,6770309
2016-08-29,13755.22,13850.74,13564.17,13564.17,3041967
2016-08-30,13532.33,13659.7,13532.33,13564.17,1617781
2016-08-31,13659.7,14137.31,13596.01,13978.1,9741478
2016-09-01,14105.47,14328.35,14009.94,14169.15,6612884
2016-09-05,14169.15,14264.67,14041.78,14169.15,7011852
2016-09-06,14137.31,14264.67,14073.63,14073.63,33714544
2016-09-07,14041.78,14041.78,13850.74,14041.78,4431896
2016-09-08,14137.31,14710.44,14073.63,14519.4,9903118
2016-09-09,14646.76,14805.96,14487.56,14551.24,20382251
2016-09-12,14487.55,14519.4,14296.51,14328.35,5799837
2016-09-13,14328.35,14439.8,14169.15,14392.03,7306521
2016-09-14,14376.11,14630.84,14328.35,14487.56,3917573
2016-09-15,14487.56,14487.56,14169.15,14264.67,3530760
2016-09-16,14169.15,14328.35,14137.31,14328.35,2611857
2016-09-19,14455.71,14487.56,14264.67,14423.87,2883779
2016-09-20,14487.56,14614.92,14392.03,14535.32,4196886
2016-09-21,14551.24,14614.92,14455.72,14487.56,10412154
2016-09-22,14487.56,15092.53,14487.56,14837.8,8615445
2016-09-23,14901.49,15156.21,14901.49,15092.53,76621636
2016-09-26,15156.21,15347.26,15156.21,15219.89,9705389
2016-09-27,15203.97,15219.89,15060.69,15219.89,6141311
2016-09-28,15172.13,15442.78,15156.21,15251.73,9335824
2016-09-29,15156.21,15283.58,14997.01,15076.61,9538590
2016-09-30,15092.53,15092.53,14853.72,14853.72,5269185
2016-10-03,14869.64,15028.85,14742.28,14853.72,3308699
2016-10-04,14933.33,15076.61,14646.76,14901.49,6080062
2016-10-05,14965.17,14965.17,14853.73,14901.49,1473366
2016-10-06,14901.49,14949.25,14678.6,14678.6,2469303
2016-10-07,14694.52,14742.28,14232.83,14344.27,8110955
2016-10-10,14344.27,14344.27,13882.58,13882.58,6673734
2016-10-11,13882.58,14169.15,13739.3,14169.15,4812299
2016-10-12,14137.31,14200.99,13914.42,13946.26,2250385
2016-10-13,13914.42,14073.62,13818.9,14009.94,1547954
2016-10-14,13978.1,14041.79,13946.26,13962.18,1697961
2016-10-17,13978.1,13978.1,13818.9,13818.9,2502338
2016-10-18,13818.9,13962.18,13691.54,13882.58,1868791
2016-10-19,13850.74,14057.71,13850.74,13962.18,1556198
2016-10-20,14041.79,14073.63,13834.82,13850.74,1945823
2016-10-21,13850.74,13930.34,13818.9,13818.9,1123677
2016-10-24,13818.9,13882.58,13723.38,13755.22,2179399
2016-10-25,13755.22,13978.1,13627.85,13755.22,2506062
2016-10-26,13755.22,13882.58,13659.7,13691.54,1521574
2016-10-27,13787.06,13787.06,13691.54,13755.22,979378
2016-10-28,13755.22,13882.58,13739.3,13882.58,5649953
2016-10-31,13914.42,13978.1,13850.74,13850.74,1423109
2016-11-01,13882.58,13882.58,13787.06,13787.06,879265
2016-11-02,13787.06,13818.9,13564.17,13564.17,1854744
2016-11-03,13532.33,13532.33,13277.61,13373.13,5554936
2016-11-04,13373.13,13500.49,13373.13,13420.89,1265425
2016-11-07,13404.97,13659.7,13404.97,13627.85,825652
2016-11-08,13627.85,13771.14,13627.85,13643.77,1092658
2016-11-09,13643.77,13643.77,13086.56,13436.81,4054086
2016-11-10,13564.17,13659.69,13532.33,13596.01,3363987
2016-11-11,13659.7,13834.82,13627.85,13691.54,1676953
2016-11-14,13596.01,13691.54,13564.17,13611.93,1731181
2016-11-15,13627.85,13755.22,13596.01,13755.22,1364823
2016-11-16,13787.06,13818.9,13627.85,13707.46,1597724
2016-11-17,13707.46,13707.46,13564.17,13564.17,1166271
2016-11-18,13532.33,13739.3,13532.33,13723.38,4216944
2016-11-21,13755.22,13818.9,13627.85,13723.38,1218054
2016-11-22,13691.54,13802.98,13691.54,13723.38,2321434
2016-11-23,13787.06,14041.78,13723.38,13994.02,2849889
2016-11-24,13946.26,14248.75,13946.26,14121.39,3388784
2016-11-25,14137.31,14137.31,13978.1,13994.02,1599674
2016-11-28,13994.02,13994.02,13755.22,13850.74,1347356
2016-11-29,13850.74,13850.74,13596.01,13739.3,1492939
2016-11-30,13691.54,13802.98,13659.7,13802.98,1017789
2016-12-01,13755.22,13946.26,13755.22,13755.22,2233289
2016-12-02,13755.22,13802.98,13659.69,13675.62,811698
2016-12-05,13691.54,13755.22,13564.17,13564.17,978435
2016-12-06,13627.85,13643.77,13468.65,13468.65,2592958
2016-12-07,13468.65,13532.33,13404.97,13404.97,2404941
2016-12-08,13532.33,13532.33,13436.81,13452.73,445065
2016-12-09,13548.25,13850.74,13532.33,13659.7,1085238
2016-12-12,13691.54,13691.54,13436.81,13436.81,2616955
2016-12-13,13436.81,13484.57,13309.45,13309.45,1161598
2016-12-14,13309.45,13436.81,13293.53,13373.13,1205901
2016-12-15,13373.13,13404.97,13309.45,13325.37,2415886
2016-12-16,13357.21,13404.97,13309.45,13404.97,1217286
2016-12-19,13404.97,13596.01,13404.97,13596.01,668349
2016-12-20,13548.25,13659.7,13532.33,13548.25,1021913
2016-12-21,13548.25,13611.93,13516.41,13532.33,1464847
2016-12-22,13627.85,13755.22,13532.33,13548.25,2013023
2016-12-23,13643.78,13643.78,13532.33,13580.09,3438338
2016-12-26,13580.09,13659.69,13532.33,13596.01,866933
2016-12-27,13596.01,13850.74,13596.01,13739.3,2411962
2016-12-28,13771.14,13946.26,13771.14,13882.58,2976136
2016-12-29,13946.26,13946.26,13787.06,13834.82,1148685
2016-12-30,13882.58,14089.54,13802.98,14009.94,6391463
2017-01-03,14105.47,14312.43,14105.47,14280.59,3093138
2017-01-04,14264.67,14551.24,14232.83,14407.95,3122116
2017-01-05,14392.03,14455.72,14360.19,14360.19,3480144
2017-01-06,14392.03,14487.56,14312.43,14312.43,3280702
2017-01-09,14344.27,14455.72,14296.51,14392.03,1885558
2017-01-10,14407.95,14646.76,14376.11,14646.76,3424602
2017-01-11,14742.28,14837.8,14678.6,14678.6,2494314
2017-01-12,14678.6,14710.44,14599.0,14630.84,1649812
2017-01-13,14678.6,14774.12,14232.83,14296.51,5007762
2017-01-16,14296.51,14296.51,14009.94,14009.94,3107917
2017-01-17,14009.94,14264.67,14009.94,14137.31,1869033
2017-01-18,14232.83,14232.83,13946.26,13946.26,1862133
2017-01-19,13946.26,14009.94,13834.82,13946.26,4675542
2017-01-20,13946.26,14169.15,13930.34,14073.63,2600010
2017-01-23,14137.31,14200.99,14073.62,14153.23,1977607
2017-01-24,14232.83,14296.51,14105.47,14232.83,1152743
2017-01-25,14296.51,14423.87,14216.91,14360.19,13665759
2017-02-03,14232.83,14296.51,14137.31,14232.83,1518615
2017-02-06,14169.15,14169.15,14073.63,14105.47,1754256
