Date,Open,High,Low,Close,Volume
2021-07-08,23128.34,23938.64,22966.28,23799.73,10193458
2021-07-09,23799.73,25003.61,23429.31,24262.76,14027473
2021-07-12,24077.55,24077.55,22572.7,22781.07,5193013
2021-07-13,23244.1,23244.1,21762.4,22086.52,5478840
2021-07-14,21438.28,21993.92,20558.52,20558.52,9092987
2021-07-15,20373.31,21299.37,19678.77,20790.04,8473951
2021-07-16,21067.85,21206.76,20720.58,20766.88,1504943
2021-07-19,19956.59,19956.59,19331.5,19331.5,7799378
2021-07-20,18984.22,19447.25,18058.16,19447.25,7250849
2021-07-21,19910.28,19910.28,19030.52,19030.52,1397475
2021-07-22,18984.22,19400.95,18521.19,19308.34,16964964
2021-07-23,19169.43,19215.74,18613.8,18613.8,2261398
2021-07-26,18081.31,18521.19,17687.74,17849.8,3065616
2021-07-27,18104.46,18521.19,17965.56,18382.28,2642752
2021-07-28,18058.16,19030.52,18058.16,18660.1,2318639
2021-07-29,18683.25,18914.77,18683.25,18775.86,1427612
2021-07-30,18799.01,19308.34,18799.01,19262.04,3549511
2021-08-02,19262.04,19424.1,18984.22,19331.5,4148904
2021-08-03,19400.95,19447.25,19123.13,19262.04,2303855
2021-08-04,19285.19,19308.34,19076.83,19146.28,2271444
2021-08-05,19146.28,19539.86,18984.22,19447.25,3968396
2021-08-06,19539.86,19563.01,19308.34,19308.34,2347638
2021-08-09,19238.89,19516.71,19053.68,19447.25,2287555
2021-08-10,19678.77,19678.77,19331.5,19354.65,2836274
2021-08-11,19400.95,19632.46,19238.89,19262.04,2507232
2021-08-12,19262.04,19308.34,18984.22,18984.22,3509140
2021-08-13,18984.22,19123.13,18706.4,18891.62,2608446
2021-08-16,18891.62,19400.95,18706.4,19354.65,5242673
2021-08-17,19586.16,19609.31,19215.74,19285.19,2786045
2021-08-18,19285.19,19308.34,18984.22,19030.52,3919684
2021-08-19,18937.92,18984.22,18752.71,18775.86,1954723
2021-08-20,18891.62,18891.62,17502.53,17919.25,4945854
2021-08-23,17826.65,17919.25,16669.07,16669.07,9213915
2021-08-24,16530.16,16946.89,16090.29,16599.62,2669667
2021-08-25,16692.23,17363.62,16692.23,17132.1,1788874
2021-08-26,17132.1,17271.01,16761.68,16807.98,2654503
2021-08-27,16483.86,16807.98,15974.53,16669.07,2917776
2021-08-30,16669.07,16946.89,16576.47,16877.44,2809169
2021-08-31,17132.1,17271.01,16669.07,16784.83,1738837
2021-09-01,16669.07,16761.68,16622.77,16692.22,1185189
2021-09-06,16669.07,16761.68,16437.56,16576.46,1962873
2021-09-07,16622.77,17108.95,16622.77,16900.59,2801588
2021-09-08,17039.5,17247.86,16854.28,16923.74,2580205
2021-09-09,16946.89,16946.89,16761.68,16946.89,871502
2021-09-10,16970.04,16993.19,16715.38,16807.98,1379090
2021-09-13,16761.68,16807.98,16530.16,16622.77,1644635
2021-09-14,16622.77,16622.77,16368.1,16391.26,1631368
2021-09-15,16298.65,16391.25,16206.04,16275.5,1200731
2021-09-16,16344.95,16807.98,16275.5,16298.65,852927
2021-09-17,16321.8,16761.68,16298.65,16669.07,1384776
2021-09-20,16854.28,17826.65,16854.28,17826.65,8067387
2021-09-21,17826.65,18289.68,17641.44,18289.68,6669151
2021-09-22,18521.19,18521.19,17919.26,17965.56,2029022
2021-09-23,17872.95,17965.56,17479.38,17502.53,5707804
2021-09-24,17595.13,17919.25,17595.13,17803.5,4098039
2021-09-27,17734.04,17803.5,16900.59,16900.59,2911900
2021-09-28,16946.89,17132.1,16715.38,16900.59,1885731
2021-09-29,16877.44,16923.74,16460.71,16645.92,3109779
2021-09-30,16622.77,16877.44,16298.65,16368.1,3928024
2021-10-01,16368.1,16460.71,15881.92,15881.92,4363815
2021-10-04,15928.23,16159.74,15395.74,15395.74,4302744
2021-10-05,15465.2,15951.38,15465.2,15951.38,2729752
